ID	Symbol	Type
51009	DERL2	protein-coding
79003	MIS12	protein-coding
728392	LOC728392	protein-coding
22861	NLRP1	protein-coding
23302	WSCD1	protein-coding
23746	AIPL1	protein-coding
54478	PIMREG	protein-coding
83394	PITPNM3	protein-coding
9851	KIAA0753	protein-coding
84817	TXNDC17	protein-coding
51003	MED31	protein-coding
388327	C17orf100	protein-coding
284111	SLC13A5	protein-coding
54739	XAF1	protein-coding
162517	FBXO39	protein-coding
83659	TEKT1	protein-coding
239	ALOX12	protein-coding
440400	RNASEK	protein-coding
124944	C17orf49	protein-coding
255877	BCL6B	protein-coding
201232	SLC16A13	protein-coding
162515	SLC16A11	protein-coding
10462	CLEC10A	protein-coding
433	ASGR2	protein-coding
432	ASGR1	protein-coding
1742	DLG4	protein-coding
37	ACADVL	protein-coding
1856	DVL2	protein-coding
79142	PHF23	protein-coding
11337	GABARAP	protein-coding
23399	CTDNEP1	protein-coding
23587	ELP5	protein-coding
1366	CLDN7	protein-coding
6517	SLC2A4	protein-coding
51087	YBX2	protein-coding
1984	EIF5A	protein-coding
2874	GPS2	protein-coding
84461	NEURL4	protein-coding
9744	ACAP1	protein-coding
147040	KCTD11	protein-coding
339168	TMEM95	protein-coding
8711	TNK1	protein-coding
57048	PLSCR3	protein-coding
254863	TMEM256	protein-coding
57555	NLGN2	protein-coding
374768	SPEM1	protein-coding
201243	SPEM2	protein-coding
107983988	SPEM3	protein-coding
284114	TMEM102	protein-coding
2256	FGF11	protein-coding
1140	CHRNB1	protein-coding
57659	ZBTB4	protein-coding
643664	SLC35G6	protein-coding
5430	POLR2A	protein-coding
407977	TNFSF12-TNFSF13	protein-coding
8742	TNFSF12	protein-coding
8741	TNFSF13	protein-coding
26168	SENP3	protein-coding
1973	EIF4A1	protein-coding
968	CD68	protein-coding
9526	MPDU1	protein-coding
6665	SOX15	protein-coding
9513	FXR2	protein-coding
6462	SHBG	protein-coding
112483	SAT2	protein-coding
482	ATP1B2	protein-coding
7157	TP53	protein-coding
55135	WRAP53	protein-coding
1949	EFNB3	protein-coding
146754	DNAH2	protein-coding
23135	KDM6B	protein-coding
92162	TMEM88	protein-coding
84316	NAA38	protein-coding
124637	CYB5D1	protein-coding
1107	CHD3	protein-coding
284023	RNF227	protein-coding
9196	KCNAB3	protein-coding
58485	TRAPPC1	protein-coding
116840	CNTROB	protein-coding
3000	GUCY2D	protein-coding
247	ALOX15B	protein-coding
242	ALOX12B	protein-coding
59344	ALOXE3	protein-coding
84667	HES7	protein-coding
5187	PER1	protein-coding
6844	VAMP2	protein-coding
84314	TMEM107	protein-coding
54785	BORCS6	protein-coding
9212	AURKB	protein-coding
80169	CTC1	protein-coding
5198	PFAS	protein-coding
399512	SLC25A35	protein-coding
29098	RANGRF	protein-coding
22899	ARHGEF15	protein-coding
146852	ODF4	protein-coding
124751	KRBA2	protein-coding
6154	RPL26	protein-coding
643904	RNF222	protein-coding
81565	NDEL1	protein-coding
4628	MYH10	protein-coding
146849	CCDC42	protein-coding
388333	SPDYE4	protein-coding
162387	MFSD6L	protein-coding
146850	PIK3R6	protein-coding
23533	PIK3R5	protein-coding
9423	NTN1	protein-coding
9482	STX8	protein-coding
146845	CFAP52	protein-coding
124739	USP43	protein-coding
201140	DHRS7C	protein-coding
644070	GSG1L2	protein-coding
9340	GLP2R	protein-coding
5957	RCVRN	protein-coding
8522	GAS7	protein-coding
8735	MYH13	protein-coding
4626	MYH8	protein-coding
4622	MYH4	protein-coding
4619	MYH1	protein-coding
4620	MYH2	protein-coding
4621	MYH3	protein-coding
6341	SCO1	protein-coding
56985	ADPRM	protein-coding
388335	TMEM220	protein-coding
100289255	TMEM238L	protein-coding
644139	PIRT	protein-coding
388336	SHISA6	protein-coding
1770	DNAH9	protein-coding
7566	ZNF18	protein-coding
6416	MAP2K4	protein-coding
93649	MYOCD	protein-coding
9912	ARHGAP44	protein-coding
60528	ELAC2	protein-coding
9955	HS3ST3A1	protein-coding
1352	COX10	protein-coding
146822	CDRT15	protein-coding
9953	HS3ST3B1	protein-coding
5376	PMP22	protein-coding
64518	TEKT3	protein-coding
100533496	TVP23C-CDRT4	protein-coding
284040	CDRT4	protein-coding
201158	TVP23C	protein-coding
374286	FBXW10B	protein-coding
10626	TRIM16	protein-coding
57335	ZNF286A	protein-coding
353149	TBC1D26	protein-coding
136	ADORA2B	protein-coding
125150	ZSWIM7	protein-coding
54902	TTC19	protein-coding
9611	NCOR1	protein-coding
9487	PIGL	protein-coding
201161	CENPV	protein-coding
7314	UBB	protein-coding
51393	TRPV2	protein-coding
388341	LRRC75A	protein-coding
57336	ZNF287	protein-coding
57547	ZNF624	protein-coding
9720	CCDC144A	protein-coding
23495	TNFRSF13B	protein-coding
23164	MPRIP	protein-coding
201164	PLD6	protein-coding
201163	FLCN	protein-coding
8533	COPS3	protein-coding
56953	NT5M	protein-coding
55090	MED9	protein-coding
51655	RASD1	protein-coding
10400	PEMT	protein-coding
10743	RAI1	protein-coding
6720	SREBF1	protein-coding
146691	TOM1L2	protein-coding
83450	DRC3	protein-coding
91647	ATPAF2	protein-coding
79018	GID4	protein-coding
1819	DRG2	protein-coding
51168	MYO15A	protein-coding
54890	ALKBH5	protein-coding
3996	LLGL1	protein-coding
2314	FLII	protein-coding
125170	MIEF2	protein-coding
7156	TOP3A	protein-coding
140775	SMCR8	protein-coding
6470	SHMT1	protein-coding
645027	EVPLL	protein-coding
654346	LGALS9C	protein-coding
254272	TBC1D28	protein-coding
2310	FOXO3B	protein-coding
10517	FBXW10	protein-coding
51030	TVP23B	protein-coding
5636	PRPSAP2	protein-coding
125206	SLC5A10	protein-coding
644815	FAM83G	protein-coding
10750	GRAP	protein-coding
400581	GRAPL	protein-coding
22905	EPN2	protein-coding
27077	B9D1	protein-coding
5598	MAPK7	protein-coding
4239	MFAP4	protein-coding
7732	RNF112	protein-coding
55244	SLC47A1	protein-coding
224	ALDH3A2	protein-coding
146802	SLC47A2	protein-coding
218	ALDH3A1	protein-coding
9706	ULK2	protein-coding
11216	AKAP10	protein-coding
92521	SPECC1	protein-coding
284194	LGALS9B	protein-coding
256223	CDRT15L2	protein-coding
23326	USP22	protein-coding
25979	DHRS7B	protein-coding
8834	TMEM11	protein-coding
256302	NATD1	protein-coding
5606	MAP2K3	protein-coding
3768	KCNJ12	protein-coding
100134444	KCNJ18	protein-coding
26118	WSB1	protein-coding
8844	KSR1	protein-coding
3965	LGALS9	protein-coding
4843	NOS2	protein-coding
201229	LYRM9	protein-coding
51701	NLK	protein-coding
27346	TMEM97	protein-coding
90410	IFT20	protein-coding
7126	TNFAIP1	protein-coding
26073	POLDIP2	protein-coding
147007	TMEM199	protein-coding
645832	SEBOX	protein-coding
7448	VTN	protein-coding
23098	SARM1	protein-coding
113235	SLC46A1	protein-coding
9058	SLC13A2	protein-coding
8456	FOXN1	protein-coding
9094	UNC119	protein-coding
94005	PIGS	protein-coding
230	ALDOC	protein-coding
10615	SPAG5	protein-coding
124923	RSKR	protein-coding
9703	BLTP2	protein-coding
6388	SDF2	protein-coding
6830	SUPT6H	protein-coding
147011	PROCA1	protein-coding
83871	RAB34	protein-coding
6147	RPL23A	protein-coding
116238	TLCD1	protein-coding
284086	NEK8	protein-coding
9618	TRAF4	protein-coding
55731	FAM222B	protein-coding
26284	ERAL1	protein-coding
2319	FLOT2	protein-coding
147015	DHRS13	protein-coding
57649	PHF12	protein-coding
124925	SEZ6	protein-coding
51268	PIPOX	protein-coding
399687	MYO18A	protein-coding
1411	CRYBA1	protein-coding
57532	NUFIP2	protein-coding
57551	TAOK1	protein-coding
116236	ABHD15	protein-coding
90313	TP53I13	protein-coding
28964	GIT1	protein-coding
124930	ANKRD13B	protein-coding
84940	CORO6	protein-coding
85464	SSH2	protein-coding
374786	EFCAB5	protein-coding
84081	NSRP1	protein-coding
6532	SLC6A4	protein-coding
642	BLMH	protein-coding
388364	TMIGD1	protein-coding
1362	CPD	protein-coding
9527	GOSR1	protein-coding
51379	CRLF3	protein-coding
79915	ATAD5	protein-coding
79736	TEFM	protein-coding
55803	ADAP2	protein-coding
84282	RNF135	protein-coding
4763	NF1	protein-coding
4974	OMG	protein-coding
2124	EVI2B	protein-coding
2123	EVI2A	protein-coding
84440	RAB11FIP4	protein-coding
55352	COPRS	protein-coding
55813	UTP6	protein-coding
23512	SUZ12	protein-coding
114659	LRRC37B	protein-coding
55288	RHOT1	protein-coding
162494	RHBDL3	protein-coding
64149	C17orf75	protein-coding
7756	ZNF207	protein-coding
5717	PSMD11	protein-coding
8851	CDK5R1	protein-coding
4642	MYO1D	protein-coding
26022	TMEM98	protein-coding
124912	SPACA3	protein-coding
40	ASIC2	protein-coding
6347	CCL2	protein-coding
6354	CCL7	protein-coding
6356	CCL11	protein-coding
6355	CCL8	protein-coding
6357	CCL13	protein-coding
6346	CCL1	protein-coding
124842	TMEM132E	protein-coding
10693	CCT6B	protein-coding
91603	ZNF830	protein-coding
3980	LIG3	protein-coding
117584	RFFL	protein-coding
5892	RAD51D	protein-coding
54752	FNDC8	protein-coding
54475	NLE1	protein-coding
146862	UNC45B	protein-coding
146861	SLC35G3	protein-coding
105371932	LOC105371932	protein-coding
162394	SLFN5	protein-coding
91607	SLFN11	protein-coding
55106	SLFN12	protein-coding
146857	SLFN13	protein-coding
100506736	SLFN12L	protein-coding
342618	SLFN14	protein-coding
5193	PEX12	protein-coding
163	AP2B1	protein-coding
91608	RASL10B	protein-coding
246176	GAS2L2	protein-coding
79148	MMP28	protein-coding
146853	C17orf50	protein-coding
8148	TAF15	protein-coding
256957	HEATR9	protein-coding
6352	CCL5	protein-coding
201299	RDM1	protein-coding
57151	LYZL6	protein-coding
6360	CCL16	protein-coding
6358	CCL14	protein-coding
6359	CCL15	protein-coding
6368	CCL23	protein-coding
6362	CCL18	protein-coding
6348	CCL3	protein-coding
6351	CCL4	protein-coding
414059	TBC1D3B	protein-coding
414062	CCL3L3	protein-coding
9560	CCL4L2	protein-coding
102724862	TBC1D3I	protein-coding
101060321	TBC1D3G	protein-coding
729877	TBC1D3H	protein-coding
84218	TBC1D3F	protein-coding
9326	ZNHIT3	protein-coding
80179	MYO19	protein-coding
284098	PIGW	protein-coding
79893	GGNBP2	protein-coding
79154	DHRS11	protein-coding
79922	MRM1	protein-coding
3975	LHX1	protein-coding
26574	AATF	protein-coding
31	ACACA	protein-coding
284099	C17orf78	protein-coding
6871	TADA2A	protein-coding
11072	DUSP14	protein-coding
11276	SYNRG	protein-coding
11056	DDX52	protein-coding
6928	HNF1B	protein-coding
101060351	TBC1D3K	protein-coding
101060376	TBC1D3L	protein-coding
101060389	TBC1D3D	protein-coding
414060	TBC1D3C	protein-coding
102723859	TBC1D3E	protein-coding
729873	TBC1D3	protein-coding
84311	MRPL45	protein-coding
440435	GPR179	protein-coding
30837	SOCS7	protein-coding
57636	ARHGAP23	protein-coding
80725	SRCIN1	protein-coding
100170841	EPOP	protein-coding
4302	MLLT6	protein-coding
284106	CISD3	protein-coding
7703	PCGF2	protein-coding
5691	PSMB3	protein-coding
8396	PIP4K2B	protein-coding
54883	CWC25	protein-coding
388381	C17orf98	protein-coding
9349	RPL23	protein-coding
3927	LASP1	protein-coding
494188	FBXO47	protein-coding
57125	PLXDC1	protein-coding
390790	ARL5C	protein-coding
782	CACNB1	protein-coding
6143	RPL19	protein-coding
342667	STAC2	protein-coding
84961	FBXL20	protein-coding
5469	MED1	protein-coding
51755	CDK12	protein-coding
4761	NEUROD2	protein-coding
84152	PPP1R1B	protein-coding
10948	STARD3	protein-coding
8557	TCAP	protein-coding
5409	PNMT	protein-coding
93210	PGAP3	protein-coding
2064	ERBB2	protein-coding
84299	MIEN1	protein-coding
2886	GRB7	protein-coding
22806	IKZF3	protein-coding
124626	ZPBP2	protein-coding
55876	GSDMB	protein-coding
94103	ORMDL3	protein-coding
100505591	LRRC3C	protein-coding
284110	GSDMA	protein-coding
5709	PSMD3	protein-coding
1440	CSF3	protein-coding
9862	MED24	protein-coding
7067	THRA	protein-coding
9572	NR1D1	protein-coding
339287	MSL1	protein-coding
22794	CASC3	protein-coding
51195	RAPGEFL1	protein-coding
147179	WIPF2	protein-coding
990	CDC6	protein-coding
5914	RARA	protein-coding
125111	GJD3	protein-coding
7153	TOP2A	protein-coding
3487	IGFBP4	protein-coding
84951	TNS4	protein-coding
1236	CCR7	protein-coding
6605	SMARCE1	protein-coding
125113	KRT222	protein-coding
192666	KRT24	protein-coding
147183	KRT25	protein-coding
353288	KRT26	protein-coding
342574	KRT27	protein-coding
162605	KRT28	protein-coding
3858	KRT10	protein-coding
3859	KRT12	protein-coding
54474	KRT20	protein-coding
25984	KRT23	protein-coding
390792	KRT39	protein-coding
125115	KRT40	protein-coding
85293	KRTAP3-3	protein-coding
83897	KRTAP3-2	protein-coding
83896	KRTAP3-1	protein-coding
83895	KRTAP1-5	protein-coding
728255	KRTAP1-4	protein-coding
81850	KRTAP1-3	protein-coding
81851	KRTAP1-1	protein-coding
81872	KRTAP2-1	protein-coding
728279	KRTAP2-2	protein-coding
730755	KRTAP2-3	protein-coding
85294	KRTAP2-4	protein-coding
100132476	KRTAP4-7	protein-coding
728224	KRTAP4-8	protein-coding
100132386	KRTAP4-9	protein-coding
653240	KRTAP4-11	protein-coding
83755	KRTAP4-12	protein-coding
81871	KRTAP4-6	protein-coding
85289	KRTAP4-5	protein-coding
84616	KRTAP4-4	protein-coding
85290	KRTAP4-3	protein-coding
85291	KRTAP4-2	protein-coding
85285	KRTAP4-1	protein-coding
728318	KRTAP9-1	protein-coding
83899	KRTAP9-2	protein-coding
83900	KRTAP9-3	protein-coding
83901	KRTAP9-8	protein-coding
85280	KRTAP9-4	protein-coding
81870	KRTAP9-9	protein-coding
100507608	KRTAP9-6	protein-coding
100505724	KRTAP9-7	protein-coding
100533177	KRTAP29-1	protein-coding
100505753	KRTAP16-1	protein-coding
83902	KRTAP17-1	protein-coding
3883	KRT33A	protein-coding
3884	KRT33B	protein-coding
3885	KRT34	protein-coding
3881	KRT31	protein-coding
8688	KRT37	protein-coding
8687	KRT38	protein-coding
3882	KRT32	protein-coding
3886	KRT35	protein-coding
8689	KRT36	protein-coding
3860	KRT13	protein-coding
3866	KRT15	protein-coding
3880	KRT19	protein-coding
3857	KRT9	protein-coding
3861	KRT14	protein-coding
3868	KRT16	protein-coding
3872	KRT17	protein-coding
10209	EIF1	protein-coding
2520	GAST	protein-coding
9001	HAP1	protein-coding
3728	JUP	protein-coding
10609	P3H4	protein-coding
60681	FKBP10	protein-coding
115024	NT5C3B	protein-coding
317719	KLHL10	protein-coding
55175	KLHL11	protein-coding
47	ACLY	protein-coding
83538	ODAD4	protein-coding
1267	CNP	protein-coding
7266	DNAJC7	protein-coding
28511	NKIRAS2	protein-coding
201181	ZNF385C	protein-coding
110806298	C17orf113	protein-coding
79132	DHX58	protein-coding
2648	KAT2A	protein-coding
94086	HSPB9	protein-coding
5878	RAB5C	protein-coding
23415	KCNH4	protein-coding
3060	HCRT	protein-coding
84514	GHDC	protein-coding
6777	STAT5B	protein-coding
6776	STAT5A	protein-coding
6774	STAT3	protein-coding
284119	CAVIN1	protein-coding
535	ATP6V0A1	protein-coding
4669	NAGLU	protein-coding
3292	HSD17B1	protein-coding
80347	COASY	protein-coding
6945	MLX	protein-coding
29893	PSMC3IP	protein-coding
162427	RETREG3	protein-coding
7283	TUBG1	protein-coding
27175	TUBG2	protein-coding
79990	PLEKHH3	protein-coding
2826	CCR10	protein-coding
8506	CNTNAP1	protein-coding
2145	EZH1	protein-coding
10266	RAMP2	protein-coding
84313	VPS25	protein-coding
65266	WNK4	protein-coding
28958	COA3	protein-coding
124817	CNTD1	protein-coding
8678	BECN1	protein-coding
10197	PSME3	protein-coding
314	AOC2	protein-coding
8639	AOC3	protein-coding
2538	G6PC1	protein-coding
100885850	PTGES3L-AARSD1	protein-coding
80755	AARSD1	protein-coding
100885848	PTGES3L	protein-coding
146923	RUNDC1	protein-coding
6155	RPL27	protein-coding
3430	IFI35	protein-coding
10493	VAT1	protein-coding
8153	RND2	protein-coding
672	BRCA1	protein-coding
4077	NBR1	protein-coding
113277	TMEM106A	protein-coding
100874261	CCDC200	protein-coding
379	ARL4D	protein-coding
1659	DHX8	protein-coding
2118	ETV4	protein-coding
4222	MEOX1	protein-coding
50964	SOST	protein-coding
1845	DUSP3	protein-coding
284067	CFAP97D1	protein-coding
4356	MPP3	protein-coding
146894	CD300LG	protein-coding
4355	MPP2	protein-coding
102724183	LOC102724183	protein-coding
5539	PPY	protein-coding
5697	PYY	protein-coding
162417	NAGS	protein-coding
84336	TMEM101	protein-coding
124801	LSM12	protein-coding
92579	G6PC3	protein-coding
10014	HDAC5	protein-coding
78995	HROB	protein-coding
92591	ASB16	protein-coding
79089	TMUB2	protein-coding
56970	ATXN7L3	protein-coding
7343	UBTF	protein-coding
6521	SLC4A1	protein-coding
10900	RUNDC3A	protein-coding
51629	SLC25A39	protein-coding
2896	GRN	protein-coding
284069	FAM171A2	protein-coding
3674	ITGA2B	protein-coding
23131	GPATCH8	protein-coding
2535	FZD2	protein-coding
284071	MEIOC	protein-coding
124808	CCDC43	protein-coding
80174	DBF4B	protein-coding
4185	ADAM11	protein-coding
10052	GJC1	protein-coding
51751	HIGD1B	protein-coding
9343	EFTUD2	protein-coding
388389	CCDC103	protein-coding
2670	GFAP	protein-coding
100528020	FAM187A	protein-coding
146909	KIF18B	protein-coding
10882	C1QL1	protein-coding
79877	DCAKD	protein-coding
4836	NMT1	protein-coding
113026	PLCD3	protein-coding
79777	ACBD4	protein-coding
10614	HEXIM1	protein-coding
124790	HEXIM2	protein-coding
752	FMNL1	protein-coding
124783	SPATA32	protein-coding
9020	MAP3K14	protein-coding
201176	ARHGAP27	protein-coding
9842	PLEKHM1	protein-coding
104909134	LINC02210-CRHR1	protein-coding
1394	CRHR1	protein-coding
162540	SPPL2C	protein-coding
4137	MAPT	protein-coding
246744	STH	protein-coding
284058	KANSL1	protein-coding
100506084	ARL17B	protein-coding
9884	LRRC37A	protein-coding
51326	ARL17A	protein-coding
474170	LRRC37A2	protein-coding
4905	NSF	protein-coding
7473	WNT3	protein-coding
7484	WNT9B	protein-coding
9570	GOSR2	protein-coding
388394	RPRML	protein-coding
996	CDC27	protein-coding
4635	MYL4	protein-coding
3690	ITGB3	protein-coding
124989	EFCAB13	protein-coding
9520	NPEPPS	protein-coding
3837	KPNB1	protein-coding
9755	TBKBP1	protein-coding
30009	TBX21	protein-coding
114881	OSBPL7	protein-coding
124995	MRPL10	protein-coding
90506	LRRC46	protein-coding
90507	SCRN2	protein-coding
80320	SP6	protein-coding
6668	SP2	protein-coding
55163	PNPO	protein-coding
79170	PRR15L	protein-coding
80279	CDK5RAP3	protein-coding
51226	COPZ2	protein-coding
4779	NFE2L1	protein-coding
10951	CBX1	protein-coding
29916	SNX11	protein-coding
8631	SKAP1	protein-coding
3211	HOXB1	protein-coding
3212	HOXB2	protein-coding
3213	HOXB3	protein-coding
3214	HOXB4	protein-coding
3215	HOXB5	protein-coding
3216	HOXB6	protein-coding
3217	HOXB7	protein-coding
3218	HOXB8	protein-coding
3219	HOXB9	protein-coding
360205	PRAC2	protein-coding
84366	PRAC1	protein-coding
10481	HOXB13	protein-coding
284076	TTLL6	protein-coding
10241	CALCOCO2	protein-coding
516	ATP5MC1	protein-coding
65264	UBE2Z	protein-coding
11267	SNF8	protein-coding
2695	GIP	protein-coding
10642	IGF2BP1	protein-coding
124872	B4GALNT2	protein-coding
2793	GNGT2	protein-coding
51225	ABI3	protein-coding
162466	PHOSPHO1	protein-coding
22834	ZNF652	protein-coding
5245	PHB1	protein-coding
4804	NGFR	protein-coding
11248	NXPH3	protein-coding
8405	SPOP	protein-coding
10237	SLC35B1	protein-coding
81558	FAM117A	protein-coding
11143	KAT7	protein-coding
255061	TAC4	protein-coding
1748	DLX4	protein-coding
1747	DLX3	protein-coding
3675	ITGA3	protein-coding
5164	PDK2	protein-coding
201191	SAMD14	protein-coding
84687	PPP1R9B	protein-coding
6442	SGCA	protein-coding
1277	COL1A1	protein-coding
162461	TMEM92	protein-coding
64132	XYLT2	protein-coding
51264	MRPL27	protein-coding
146956	EME1	protein-coding
55379	LRRC59	protein-coding
80221	ACSF2	protein-coding
1101	CHAD	protein-coding
55316	RSAD1	protein-coding
84073	MYCBPAP	protein-coding
55040	EPN3	protein-coding
64847	SPATA20	protein-coding
8913	CACNA1G	protein-coding
8714	ABCC3	protein-coding
91369	ANKRD40	protein-coding
51747	LUC7L3	protein-coding
55018	ANKRD40CL	protein-coding
124857	WFIKKN2	protein-coding
10140	TOB1	protein-coding
9043	SPAG9	protein-coding
654364	NME1-NME2	protein-coding
4830	NME1	protein-coding
4831	NME2	protein-coding
54799	MBTD1	protein-coding
51096	UTP18	protein-coding
56934	CA10	protein-coding
84643	KIF2B	protein-coding
10040	TOM1L1	protein-coding
1353	COX11	protein-coding
252983	STXBP4	protein-coding
3131	HLF	protein-coding
